,Pair,Long Short Band,Foil Decay Band,Leverage,Gross return %,Net return %,Borrow paid ($),Max drawdown %,Worst day %,Trades,Rate source,Shares available,Borrow rate (used) %,Breakeven borrow rate % (annualized),Min margin cushion ($),Stopped,De-risks
454,NVDL / NVDA,0.075,0.1,2,16.633668044023917,11.835638820158275,479.80292238656403,-0.9322549598756286,-0.8210122568602651,137,live,800000,5.0457,17.492285881100287,1786.7438637124378,False,0
455,NVDL / NVDA,0.075,0.015,2,17.911695884145278,13.133950780512471,477.77451036328085,-0.6117620852006315,-0.5369895693584056,375,live,800000,5.0457,18.916254836180592,2462.3208232246743,False,0
456,NVDL / NVDA,0.1,0.01,2,18.003687224267434,13.225314617131012,477.8372607136423,-0.5777600109995762,-0.5369895693584044,414,live,800000,5.0457,19.01090854484993,2499.0443749999995,False,0
457,NVDL / NVDA,0.1,0.025,2,18.18304853295202,13.403713258170754,477.9335274781265,-0.6116111974398108,-0.536838681597584,310,live,800000,5.0457,19.19643689088444,2450.9095621074557,False,0
458,NVDL / NVDA,0.1,0.05,2,17.416295704538662,12.630491001625382,478.58047029132774,-0.6590386295581516,-0.5368386815975833,193,live,800000,5.0457,18.36209554955241,2289.7933493879927,False,0
459,NVDL / NVDA,0.1,0.075,2,15.113329349566513,10.325585955545039,478.77433940214746,-0.932254959875629,-0.8210122568602651,124,live,800000,5.0457,15.927613412684469,2141.663080452061,False,0
460,NVDL / NVDA,0.1,0.1,2,18.022307790999317,13.224278567133679,479.80292238656403,-0.932254959875629,-0.8210122568602657,84,live,800000,5.0457,18.952606201047963,1935.9384339722892,False,0
461,NVDL / NVDA,0.1,0.015,2,17.911695884145278,13.133950780512471,477.77451036328085,-0.6117620852006315,-0.5369895693584056,375,live,800000,5.0457,18.916254836180592,2462.3208232246743,False,0
462,TSLL / TSLA,0.005,0.01,2,23.593648153544077,20.11692387519778,347.6724278346297,-0.3208475242435952,-0.3208475242435952,461,live,2900000,3.6709,24.911357954459895,2436.049004474109,False,0
463,TSLL / TSLA,0.005,0.025,2,23.641191918300926,20.16410565901835,347.7086259282578,-0.32634481079565375,-0.32634481079565375,460,live,2900000,3.6709,24.95895843285685,2388.6140754965472,False,0
464,TSLL / TSLA,0.005,0.05,2,23.550559726114006,20.07513640251339,347.54233236006144,-0.31553627107739884,-0.31553627107739884,460,live,2900000,3.6709,24.87517106521184,2188.0256048873944,False,0
465,TSLL / TSLA,0.005,0.075,2,23.502702716803498,20.02053403367232,348.21686831311763,-0.31553627107739884,-0.31553627107739884,461,live,2900000,3.6709,24.776534181432737,2003.362301581844,False,0
466,TSLL / TSLA,0.005,0.1,2,23.341286280544963,19.858530487267473,348.27557932774937,-0.32634481079565375,-0.32634481079565375,460,live,2900000,3.6709,24.60222102641858,1771.6499930139871,False,0
467,TSLL / TSLA,0.005,0.015,2,23.59672694727738,20.11993201406162,347.67949332157605,-0.3208475242435952,-0.3208475242435952,462,live,2900000,3.6709,24.914102388731795,2388.6140754965472,False,0
468,TSLL / TSLA,0.0075,0.01,2,23.589720993070053,20.112996714723756,347.6724278346297,-0.3208475242435952,-0.3208475242435952,447,live,2900000,3.6709,24.907211461315793,2447.652453160742,False,0
469,TSLL / TSLA,0.0075,0.025,2,23.63710039403909,20.160014134756512,347.70862592825773,-0.32634481079565375,-0.32634481079565375,446,live,2900000,3.6709,24.954638845911692,2388.6140754965472,False,0
470,TSLL / TSLA,0.0075,0.05,2,23.541203908489507,20.06578058488889,347.54233236006144,-0.31553627107739884,-0.31553627107739884,447,live,2900000,3.6709,24.865289025609773,2193.8580902047797,False,0
471,TSLL / TSLA,0.0075,0.075,2,23.491788736135295,20.009620053004117,348.21686831311763,-0.31553627107739884,-0.31553627107739884,446,live,2900000,3.6709,24.765028669988393,2011.208722379878,False,0
472,TSLL / TSLA,0.0075,0.1,2,23.368163840257246,19.885408046979755,348.27557932774937,-0.32634481079565375,-0.32634481079565375,447,live,2900000,3.6709,24.630550556194475,1784.2742261898893,False,0
473,TSLL / TSLA,0.0075,0.015,2,23.605407098084218,20.12861216486846,347.67949332157605,-0.3208475242435952,-0.3208475242435952,449,live,2900000,3.6709,24.9232671413873,2388.6140754965472,False,0
474,TSLL / TSLA,0.01,0.01,2,23.706692593731617,20.22996831538532,347.6724278346297,-0.3208475242435952,-0.3208475242435952,432,live,2900000,3.6709,25.03071594843974,2447.652453160742,False,0
475,TSLL / TSLA,0.01,0.025,2,23.764266134406974,20.28717987512439,347.70862592825773,-0.32634481079565375,-0.32634481079565375,430,live,2900000,3.6709,25.08889283948756,2388.6140754965472,False,0
476,TSLL / TSLA,0.01,0.05,2,23.66888295033038,20.193459626729766,347.54233236006144,-0.31553627107739884,-0.31553627107739884,431,live,2900000,3.6709,25.00014942995559,2193.8580902047797,False,0
477,TSLL / TSLA,0.01,0.075,2,23.60902721985249,20.12685853672131,348.21686831311763,-0.31553627107739884,-0.31553627107739884,432,live,2900000,3.6709,24.888621404585745,2011.208722379878,False,0
478,TSLL / TSLA,0.01,0.1,2,23.484932942958896,20.0021771496814,348.27557932774937,-0.32634481079565375,-0.32634481079565375,434,live,2900000,3.6709,24.753627718232323,1784.2742261898893,False,0
479,TSLL / TSLA,0.01,0.015,2,23.710621716567033,20.233826783351276,347.67949332157605,-0.3208475242435952,-0.3208475242435952,434,live,2900000,3.6709,25.034355759038768,2388.6140754965472,False,0
480,TSLL / TSLA,0.025,0.01,2,23.58593896259465,20.109214684248357,347.6724278346297,-0.3208475242435952,-0.3208475242435952,427,live,2900000,3.6709,24.903218203708732,2447.652453160742,False,0
481,TSLL / TSLA,0.025,0.025,2,23.57780838283354,20.10072212355096,347.70862592825773,-0.3999871657179301,-0.3999871657179301,352,live,2900000,3.6709,24.892041881757176,2413.8847968956325,False,0
482,TSLL / TSLA,0.025,0.05,2,23.42348498080205,19.948061657201436,347.54233236006144,-0.38668649892954815,-0.38668649892954815,360,live,2900000,3.6709,24.740948946312557,2190.105546930685,False,0
483,TSLL / TSLA,0.025,0.075,2,23.614172657270338,20.132003974139163,348.21686831311763,-0.38668649892954815,-0.38668649892954815,356,live,2900000,3.6709,24.894045721422746,2051.043044907481,False,0
484,TSLL / TSLA,0.025,0.1,2,23.14120746315556,19.65845166987807,348.27557932774937,-0.3999871657179301,-0.3999871657179301,354,live,2900000,3.6709,24.39133362163055,1780.5216829157944,False,0
485,TSLL / TSLA,0.025,0.015,2,23.62259503674771,20.145800103531954,347.67949332157605,-0.3208475242435952,-0.3208475242435952,400,live,2900000,3.6709,24.941414660942456,2413.8847968956325,False,0
486,TSLL / TSLA,0.05,0.01,2,23.565108527965034,20.08838424961874,347.6724278346297,-0.3208475242435952,-0.3208475242435952,426,live,2900000,3.6709,24.881224385286576,2447.652453160742,False,0
487,TSLL / TSLA,0.05,0.025,2,23.6719142110716,20.194827951789023,347.70862592825773,-0.3999871657179301,-0.3999871657179301,345,live,2900000,3.6709,24.991393194643614,2413.8847968956325,False,0
488,TSLL / TSLA,0.05,0.05,2,23.004593834326766,19.52917051072615,347.54233236006144,-0.4137208527440665,-0.2559848921251716,248,live,2900000,3.6709,24.29849708752632,2226.100333690996,False,0
489,TSLL / TSLA,0.05,0.075,2,22.67325382984872,19.19108514671754,348.21686831311763,-0.4826919234001777,-0.27160529907845554,258,live,2900000,3.6709,23.902129694977937,1995.2044760713852,False,0
490,TSLL / TSLA,0.05,0.1,2,22.248954646738575,18.766198853461084,348.27557932774937,-0.41968713292687665,-0.3999871657179301,251,live,2900000,3.6709,23.450879837846077,1780.5216829157944,False,0
491,TSLL / TSLA,0.05,0.015,2,23.6017646021181,20.124969668902338,347.67949332157605,-0.3208475242435952,-0.3208475242435952,399,live,2900000,3.6709,24.919421289475153,2413.8847968956325,False,0
492,TSLL / TSLA,0.075,0.01,2,23.565108527965034,20.08838424961874,347.6724278346297,-0.3208475242435952,-0.3208475242435952,426,live,2900000,3.6709,24.881224385286576,2447.652453160742,False,0
493,TSLL / TSLA,0.075,0.025,2,23.6719142110716,20.194827951789023,347.70862592825773,-0.3999871657179301,-0.3999871657179301,345,live,2900000,3.6709,24.991393194643614,2413.8847968956325,False,0
494,TSLL / TSLA,0.075,0.05,2,23.036107477265436,19.560684153664823,347.54233236006144,-0.4137208527440665,-0.2559848921251716,242,live,2900000,3.6709,24.331783228836933,2226.100333690996,False,0
495,TSLL / TSLA,0.075,0.075,2,22.014512876165764,18.532344193034586,348.21686831311763,-0.6223229120628911,-0.6223229120628911,163,live,2900000,3.6709,23.207685402664005,2092.3970132212144,False,0
496,TSLL / TSLA,0.075,0.1,2,21.012480554995328,17.529724761717837,348.27557932774937,-1.0357309156247647,-0.6223229120628911,177,live,2900000,3.6709,22.147609378245797,1780.5216829157944,False,0
497,TSLL / TSLA,0.075,0.015,2,23.6017646021181,20.124969668902338,347.67949332157605,-0.3208475242435952,-0.3208475242435952,399,live,2900000,3.6709,24.919421289475153,2413.8847968956325,False,0
498,TSLL / TSLA,0.1,0.01,2,23.565108527965034,20.08838424961874,347.6724278346297,-0.3208475242435952,-0.3208475242435952,426,live,2900000,3.6709,24.881224385286576,2447.652453160742,False,0
499,TSLL / TSLA,0.1,0.025,2,23.6719142110716,20.194827951789023,347.70862592825773,-0.3999871657179301,-0.3999871657179301,345,live,2900000,3.6709,24.991393194643614,2413.8847968956325,False,0
500,TSLL / TSLA,0.1,0.05,2,23.036107477265436,19.560684153664823,347.54233236006144,-0.4137208527440665,-0.2559848921251716,242,live,2900000,3.6709,24.331783228836933,2226.100333690996,False,0
501,TSLL / TSLA,0.1,0.075,2,21.959160286046387,18.47699160291521,348.21686831311763,-0.6223229120628911,-0.6223229120628911,159,live,2900000,3.6709,23.14933273754081,2114.9619847444283,False,0
502,TSLL / TSLA,0.1,0.1,2,24.22128415115334,20.73852835787585,348.27557932774937,-1.1693403937797389,-0.6223229120628911,105,live,2900000,3.6709,25.529757832028572,1932.2783502994462,False,0
503,TSLL / TSLA,0.1,0.015,2,23.6017646021181,20.124969668902338,347.67949332157605,-0.3208475242435952,-0.3208475242435952,399,live,2900000,3.6709,24.919421289475153,2413.8847968956325,False,0
504,CONL / COIN,0.005,0.01,2,26.408701068171673,17.32102669449615,908.6662388169871,-0.4780220244528641,-0.4780220244528641,472,live,2200000,9.596499999999999,27.88956795613082,2486.8152750814297,False,1
505,CONL / COIN,0.005,0.025,2,26.35534667025557,17.270024801204038,908.431132643218,-0.48443854913638007,-0.48443854913638007,472,live,2200000,9.596499999999999,27.840426106187067,2480.4501137940542,False,1
506,CONL / COIN,0.005,0.05,2,26.298964421865,17.224234622455022,907.5347356245717,-0.48443854913638007,-0.48443854913638007,472,live,2200000,9.596499999999999,27.81027900995021,2226.780866041192,False,1
507,CONL / COIN,0.005,0.075,2,26.079367214120147,17.020716148892227,905.6902560635,-0.48443854913638007,-0.48443854913638007,473,live,2200000,9.596499999999999,27.631374601602893,1961.0456377690298,False,1
508,CONL / COIN,0.005,0.1,2,26.116267108381603,17.069728220390466,904.478720142074,-0.44265745936845635,-0.44265745936845635,473,live,2200000,9.596499999999999,27.707529036768175,1755.6753394721545,False,1
509,CONL / COIN,0.005,0.015,2,26.415020316486785,17.326405565673408,908.7602365060279,-0.4768876505150047,-0.4768876505150047,473,live,2200000,9.596499999999999,27.89335584852568,2461.184092767924,False,1
510,CONL / COIN,0.0075,0.01,2,26.447174365285537,17.359499991610008,908.6662388169871,-0.4780220244528641,-0.4780220244528641,464,live,2200000,9.596499999999999,27.930198641887895,2486.8152750814297,False,1
511,CONL / COIN,0.0075,0.025,2,26.391896883400467,17.306575014348947,908.431132643218,-0.48443854913638007,-0.48443854913638007,463,live,2200000,9.596499999999999,27.879035862338537,2480.4501137940542,False,1
512,CONL / COIN,0.0075,0.05,2,26.32492654024981,17.250196740839815,907.5347356245717,-0.48443854913638007,-0.48443854913638007,464,live,2200000,9.596499999999999,27.83773308549436,2226.780866041192,False,1
513,CONL / COIN,0.0075,0.075,2,26.106613866623928,17.047962801396014,905.6902560635,-0.48443854913638007,-0.48443854913638007,463,live,2200000,9.596499999999999,27.660242727726907,1961.0456377690298,False,1
514,CONL / COIN,0.0075,0.1,2,26.101157678558994,17.054618790567858,904.478720142074,-0.44265745936845635,-0.44265745936845635,464,live,2200000,9.596499999999999,27.691498990674617,1755.6753394721545,False,1
515,CONL / COIN,0.0075,0.015,2,26.45349361360065,17.36487886278727,908.7602365060279,-0.4768876505150047,-0.4768876505150047,465,live,2200000,9.596499999999999,27.93398233126941,2461.184092767924,False,1
516,CONL / COIN,0.01,0.01,2,26.48078545480077,17.393119888900195,908.665358039492,-0.4780220244528641,-0.4780220244528641,452,live,2200000,9.596499999999999,27.96572157848582,2485.4630580814373,False,1
517,CONL / COIN,0.01,0.025,2,26.407018983541715,17.321705922265128,908.430251865723,-0.48443854913638235,-0.48443854913638235,449,live,2200000,9.596499999999999,27.895037112403987,2477.1292840799624,False,1
518,CONL / COIN,0.01,0.05,2,26.340661241950603,17.232287445701537,907.5329929669253,-0.48443854913638235,-0.48443854913638235,449,live,2200000,9.596499999999999,27.854398632261034,2225.4659801853704,False,1
519,CONL / COIN,0.01,0.075,2,26.098093604962084,17.03997964909833,905.6884908269875,-0.48443854913638235,-0.48443854913638235,449,live,2200000,9.596499999999999,27.65126930766606,1959.7307519132082,False,1
520,CONL / COIN,0.01,0.1,2,26.156694871234663,17.110694037930035,904.4769549055616,-0.44265745936846085,-0.44265745936846085,451,live,2200000,9.596499999999999,27.75047421583493,1754.360453616333,False,1
521,CONL / COIN,0.01,0.015,2,26.4763478189934,17.387740087638388,908.7595345601908,-0.4768876505150047,-0.4768876505150047,451,live,2200000,9.596499999999999,27.958137183416564,2459.8318757679317,False,1
522,CONL / COIN,0.025,0.01,2,26.51375587326863,17.426090307368053,908.665358039492,-0.4908545849677603,-0.4908545849677603,450,live,2200000,9.596499999999999,28.00054084563981,2485.4630580814373,False,1
523,CONL / COIN,0.025,0.025,2,26.37941859689143,17.29411282579008,908.4295228482006,-0.4864767324726199,-0.4864767324726199,370,live,2200000,9.596499999999999,27.865903823893323,2478.6833701559044,False,1
524,CONL / COIN,0.025,0.05,2,26.211163533689557,17.10279845323887,907.5316058374463,-0.48647673247261763,-0.48647673247261763,370,live,2200000,9.596499999999999,27.717480075661804,2218.1421946332066,False,1
525,CONL / COIN,0.025,0.075,2,26.186684594236613,17.128572892257214,905.6882654385512,-0.48647673247261763,-0.48647673247261763,372,live,2200000,9.596499999999999,27.745139516180966,1959.7307519132082,False,1
526,CONL / COIN,0.025,0.1,2,25.763573737086382,16.71577441945026,904.6568033387106,-0.444519856692026,-0.444519856692026,373,live,2200000,9.596499999999999,27.32796581835916,1746.5151173974937,False,1
527,CONL / COIN,0.025,0.015,2,26.472550416093142,17.38395726625693,908.7580764083108,-0.4912189694543213,-0.4912189694543213,429,live,2200000,9.596499999999999,27.954172105548707,2485.1624982038575,False,1
528,CONL / COIN,0.05,0.01,2,26.51375587326863,17.426090307368053,908.665358039492,-0.4908545849677603,-0.4908545849677603,450,live,2200000,9.596499999999999,28.00054084563981,2485.4630580814373,False,1
529,CONL / COIN,0.05,0.025,2,26.641785022552707,17.556464370956483,908.4310108976881,-0.4864767324726199,-0.4864767324726199,365,live,2200000,9.596499999999999,28.143008549169924,2478.6833701559044,False,1
530,CONL / COIN,0.05,0.05,2,25.25430135724725,16.177912251421777,907.516462016323,-0.6008607863483925,-0.48647673247261874,279,live,2200000,9.596499999999999,26.703374213513936,2204.4725712480176,False,1
531,CONL / COIN,0.05,0.075,2,25.682447216930164,16.624251992465897,905.6966176870383,-0.5325749057508019,-0.48647673247261874,297,live,2200000,9.596499999999999,27.210642409378906,1931.056387505767,False,1
532,CONL / COIN,0.05,0.1,2,25.802147301657953,16.754506064481774,904.6409952927163,-0.6150980392398253,-0.4445198566920271,292,live,2200000,9.596499999999999,27.36935983529478,1719.7853163263499,False,1
533,CONL / COIN,0.05,0.015,2,26.472550416093142,17.38395726625693,908.7580764083108,-0.4912189694543213,-0.4912189694543213,429,live,2200000,9.596499999999999,27.954172105548707,2485.1624982038575,False,1
534,CONL / COIN,0.075,0.01,2,26.51375587326863,17.426090307368053,908.665358039492,-0.4908545849677603,-0.4908545849677603,450,live,2200000,9.596499999999999,28.00054084563981,2485.4630580814373,False,1
535,CONL / COIN,0.075,0.025,2,26.641785022552707,17.556464370956483,908.4310108976881,-0.4864767324726199,-0.4864767324726199,365,live,2200000,9.596499999999999,28.143008549169924,2478.6833701559044,False,1
536,CONL / COIN,0.075,0.05,2,24.86687182668779,15.790517706942635,907.5129634082916,-0.6008607863483925,-0.48647673247261874,277,live,2200000,9.596499999999999,26.293815627341882,2260.264007855828,False,1
537,CONL / COIN,0.075,0.075,2,25.866341245634878,16.80810840180465,905.7003796236338,-0.9366254703062186,-0.6167134028568984,214,live,2200000,9.596499999999999,27.40536494951459,2052.5418852789007,False,1
538,CONL / COIN,0.075,0.1,2,26.448759464112154,17.40056795229499,904.696022756816,-1.219586632001076,-1.219586632001076,235,live,2200000,9.596499999999999,28.053540642264803,1763.2588164956796,False,1
539,CONL / COIN,0.075,0.015,2,26.472550416093142,17.38395726625693,908.7580764083108,-0.4912189694543213,-0.4912189694543213,429,live,2200000,9.596499999999999,27.954172105548707,2485.1624982038575,False,1
540,CONL / COIN,0.1,0.01,2,26.51375587326863,17.426090307368053,908.665358039492,-0.4908545849677603,-0.4908545849677603,450,live,2200000,9.596499999999999,28.00054084563981,2485.4630580814373,False,1
541,CONL / COIN,0.1,0.025,2,26.641785022552707,17.556464370956483,908.4310108976881,-0.4864767324726199,-0.4864767324726199,365,live,2200000,9.596499999999999,28.143008549169924,2478.6833701559044,False,1
542,CONL / COIN,0.1,0.05,2,24.86687182668779,15.790517706942635,907.5129634082916,-0.6008607863483925,-0.48647673247261874,277,live,2200000,9.596499999999999,26.293815627341882,2260.264007855828,False,1
543,CONL / COIN,0.1,0.075,2,25.423626687282674,16.36539384345246,905.7003796236338,-0.9366254703062186,-0.6167134028568984,211,live,2200000,9.596499999999999,26.936309278869526,2052.5418852789007,False,1
544,CONL / COIN,0.1,0.1,2,28.461268821251394,19.414950566852013,904.5086970150368,-0.9534627971070541,-0.6565963240783066,157,live,2200000,9.596499999999999,30.194410843677478,2069.400577994382,False,1
545,CONL / COIN,0.1,0.015,2,26.472550416093142,17.38395726625693,908.7580764083108,-0.4912189694543213,-0.4912189694543213,429,live,2200000,9.596499999999999,27.954172105548707,2485.1624982038575,False,1
546,TSLT / TSLA,0.005,0.01,2,21.192945331255835,17.41815140896324,377.4793922292598,-1.431174533507771,-1.309260238333585,427,live,750000,4.295,24.11355482485846,2471.441652693584,False,0
547,TSLT / TSLA,0.005,0.025,2,21.17042228922888,17.39687691967533,377.35453695535546,-1.4283223766561912,-1.309260238333585,427,live,750000,4.295,24.095897843410995,2410.577851755249,False,0
548,TSLT / TSLA,0.005,0.05,2,21.11185952191652,17.33929798022954,377.2561541686983,-1.431174533507771,-1.309260238333585,428,live,750000,4.295,24.035508935948243,2180.3163800432194,False,0
549,TSLT / TSLA,0.005,0.075,2,21.073368206875383,17.296054442171428,377.73137647039596,-1.3453801234955012,-1.2306355803531268,426,live,750000,4.295,23.961503355711773,2125.623299751329,False,0
550,TSLT / TSLA,0.005,0.1,2,21.092660319294666,17.314186343622033,377.84739756726304,-1.3422167510649547,-1.230635580353126,426,live,750000,4.295,23.976075170729167,1971.1684997645907,False,0
551,TSLT / TSLA,0.005,0.015,2,21.196441850797783,17.421276260283943,377.5165590513839,-1.4311745335077706,-1.3092602383335845,430,live,750000,4.295,24.11515880997059,2454.664611814298,False,0
552,TSLT / TSLA,0.0075,0.01,2,21.219443626802917,17.444649704510322,377.4793922292598,-1.431174533507771,-1.309260238333585,414,live,750000,4.295,24.14370486264002,2482.2847342978203,False,0
553,TSLT / TSLA,0.0075,0.025,2,21.19727656914735,17.423731199593796,377.35453695535546,-1.4283223766561912,-1.309260238333585,414,live,750000,4.295,24.126463033690783,2408.9315199933453,False,0
554,TSLT / TSLA,0.0075,0.05,2,21.136541595078178,17.363980053391195,377.2561541686983,-1.431174533507771,-1.309260238333585,415,live,750000,4.295,24.063609075086575,2178.6700482813158,False,0
555,TSLT / TSLA,0.0075,0.075,2,21.1097819487319,17.332468184027938,377.73137647039596,-1.3453801234955012,-1.2306355803531268,414,live,750000,4.295,24.002907652790594,2124.0962673924605,False,0
556,TSLT / TSLA,0.0075,0.1,2,21.12501536621481,17.346541390542182,377.84739756726304,-1.3422167510649547,-1.230635580353126,415,live,750000,4.295,24.012853226477795,1969.6414674057241,False,0
557,TSLT / TSLA,0.0075,0.015,2,21.195073281242856,17.419907690729016,377.5165590513839,-1.4311745335077706,-1.3092602383335845,419,live,750000,4.295,24.11360179052403,2453.0182800523944,False,0
558,TSLT / TSLA,0.01,0.01,2,21.17892442253203,17.404130500239432,377.4793922292598,-1.431174533507771,-1.309260238333585,398,live,750000,4.295,24.09760168828772,2482.2847342978203,False,0
559,TSLT / TSLA,0.01,0.025,2,21.161850612811037,17.38830524325748,377.35453695535546,-1.4283223766561912,-1.309260238333585,395,live,750000,4.295,24.086141673388052,2408.9315199933453,False,0
560,TSLT / TSLA,0.01,0.05,2,21.07504247329244,17.30248093160546,377.2561541686983,-1.431174533507771,-1.309260238333585,396,live,750000,4.295,23.993593324474954,2178.6700482813158,False,0
561,TSLT / TSLA,0.01,0.075,2,21.074460456480658,17.297146691776696,377.73137647039596,-1.3453801234955012,-1.2306355803531268,395,live,750000,4.295,23.962745299682243,2124.0962673924605,False,0
562,TSLT / TSLA,0.01,0.1,2,21.053105989093254,17.274632013420625,377.84739756726304,-1.3422167510649547,-1.230635580353126,398,live,750000,4.295,23.9311136732281,1968.9113489529364,False,0
563,TSLT / TSLA,0.01,0.015,2,21.15866521310937,17.383499622595533,377.5165590513839,-1.4311745335077706,-1.3092602383335845,400,live,750000,4.295,24.072180388234752,2453.0182800523944,False,0
564,TSLT / TSLA,0.025,0.01,2,21.126446830128057,17.35165290783546,377.4793922292598,-1.431174533507771,-1.309260238333585,396,live,750000,4.295,24.03789213486177,2482.2847342978203,False,0
565,TSLT / TSLA,0.025,0.025,2,21.225434425127652,17.451889055574096,377.35453695535546,-1.4283223766561912,-1.309260238333585,336,live,750000,4.295,24.158511937199716,2438.614911424971,False,0
566,TSLT / TSLA,0.025,0.05,2,21.031281928035302,17.25872038634832,377.2561541686983,-1.431174533507771,-1.309260238333585,338,live,750000,4.295,23.94377265493715,2178.6700482813158,False,0
567,TSLT / TSLA,0.025,0.075,2,21.311248524529177,17.533934759825215,377.73137647039596,-1.3453801234955012,-1.2306355803531268,336,live,750000,4.295,24.23198550995323,2124.0962673924605,False,0
568,TSLT / TSLA,0.025,0.1,2,21.31483736744786,17.536363391775232,377.84739756726304,-1.3422167510649547,-1.2306355803531268,330,live,750000,4.295,24.228624328924205,1968.0369685977812,False,0
569,TSLT / TSLA,0.025,0.015,2,21.220811517300362,17.445645926786526,377.5165590513839,-1.4311745335077706,-1.3092602383335845,371,live,750000,4.295,24.142884141514084,2472.1566434244432,False,0
570,TSLT / TSLA,0.05,0.01,2,21.126446830128057,17.35165290783546,377.4793922292598,-1.431174533507771,-1.309260238333585,396,live,750000,4.295,24.03789213486177,2482.2847342978203,False,0
571,TSLT / TSLA,0.05,0.025,2,20.966258610149957,17.192713240596404,377.35453695535546,-1.4918976309107024,-1.3092602383335845,327,live,750000,4.295,23.863521413351606,2438.614911424971,False,0
572,TSLT / TSLA,0.05,0.05,2,21.2990166759289,17.52645513424192,377.2561541686983,-1.431174533507771,-1.309260238333585,225,live,750000,4.295,24.24858431393763,2257.354640827385,False,0
573,TSLT / TSLA,0.05,0.075,2,21.025725614020335,17.248411849316376,377.73137647039596,-1.3453801234955012,-1.2306355803531268,235,live,750000,4.295,23.90733127760047,2114.5445793339604,False,0
574,TSLT / TSLA,0.05,0.1,2,20.838787338668478,17.060313362995846,377.84739756726304,-1.3422167510649559,-1.2306355803531268,232,live,750000,4.295,23.68749717368331,1971.5095417832154,False,0
575,TSLT / TSLA,0.05,0.015,2,21.220811517300362,17.445645926786526,377.5165590513839,-1.4311745335077706,-1.3092602383335845,371,live,750000,4.295,24.142884141514084,2472.1566434244432,False,0
576,TSLT / TSLA,0.075,0.01,2,21.126446830128057,17.35165290783546,377.4793922292598,-1.431174533507771,-1.309260238333585,396,live,750000,4.295,24.03789213486177,2482.2847342978203,False,0
577,TSLT / TSLA,0.075,0.025,2,20.966258610149957,17.192713240596404,377.35453695535546,-1.4918976309107024,-1.3092602383335845,327,live,750000,4.295,23.863521413351606,2438.614911424971,False,0
578,TSLT / TSLA,0.075,0.05,2,21.092042680344925,17.319481138657945,377.2561541686983,-1.431174533507771,-1.309260238333585,221,live,750000,4.295,24.012947783900888,2257.354640827385,False,0
579,TSLT / TSLA,0.075,0.075,2,19.44247564469012,15.665161879986162,377.73137647039596,-1.7536593288275888,-1.492637187126993,147,live,750000,4.295,22.107094643351413,2229.025955730778,False,0
580,TSLT / TSLA,0.075,0.1,2,19.159118512500587,15.380644536827957,377.84739756726304,-1.7463846037748445,-1.4926371871269928,156,live,750000,4.295,21.77821378180634,1963.103399687643,False,0
581,TSLT / TSLA,0.075,0.015,2,21.220811517300362,17.445645926786526,377.5165590513839,-1.4311745335077706,-1.3092602383335845,371,live,750000,4.295,24.142884141514084,2472.1566434244432,False,0
582,TSLT / TSLA,0.1,0.01,2,21.126446830128057,17.35165290783546,377.4793922292598,-1.431174533507771,-1.309260238333585,396,live,750000,4.295,24.03789213486177,2482.2847342978203,False,0
583,TSLT / TSLA,0.1,0.025,2,20.966258610149957,17.192713240596404,377.35453695535546,-1.4918976309107024,-1.3092602383335845,327,live,750000,4.295,23.863521413351606,2438.614911424971,False,0
584,TSLT / TSLA,0.1,0.05,2,21.092042680344925,17.319481138657945,377.2561541686983,-1.431174533507771,-1.309260238333585,221,live,750000,4.295,24.012947783900888,2257.354640827385,False,0
585,TSLT / TSLA,0.1,0.075,2,18.754858534543942,14.977544769839984,377.73137647039596,-1.7536593288275888,-1.492637187126993,143,live,750000,4.295,21.3252386281921,2229.025955730778,False,0
586,TSLT / TSLA,0.1,0.1,2,21.735865363848994,17.95739138817636,377.8473975672631,-1.810375067992676,-1.492637187126993,99,live,750000,4.295,24.70720781426393,2109.6219767558377,False,0
587,TSLT / TSLA,0.1,0.015,2,21.220811517300362,17.445645926786526,377.5165590513839,-1.4311745335077706,-1.3092602383335845,371,live,750000,4.295,24.142884141514084,2472.1566434244432,False,0
